InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Region,SpotPrice,Price,AvailabilityZone,GpuInfo
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-CA-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-CA-2,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-DE-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-GA-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-GA-2,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-IL-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-KS-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-KS-2,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-NC-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-TX-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-TX-2,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-TX-3,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-TX-4,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_A100-80GB-SXM_SECURE,A100-80GB-SXM,1.0,16.0,117.0,US,1.49,1.49,US-WA-1,"{'Gpus': [{'Name': 'A100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,IS,2.99,3.29,EUR-IS-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,IS,2.99,3.29,EUR-IS-2,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,IS,2.99,3.29,EUR-IS-3,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,SE,3.99,4.39,EU-SE-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-CA-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-CA-2,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-DE-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-GA-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-GA-2,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-IL-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-KS-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-KS-2,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-NC-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-TX-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-TX-2,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-TX-3,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-TX-4,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_H200-SXM_SECURE,H200-SXM,1.0,12.0,188.0,US,3.99,4.39,US-WA-1,"{'Gpus': [{'Name': 'H200 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 141}}], 'TotalGpuMemoryInMiB': 141}"
1x_L40S_SECURE,L40S,1.0,12.0,62.0,SE,0.86,0.86,EU-SE-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 48}}], 'TotalGpuMemoryInMiB': 48}"
2x_L40S_SECURE,L40S,2.0,24.0,124.0,SE,1.72,1.72,EU-SE-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 48}}], 'TotalGpuMemoryInMiB': 96}"
1x_RTX2000-Ada_SECURE,RTX2000-Ada,1.0,6.0,31.0,RO,0.24,0.24,EU-RO-1,"{'Gpus': [{'Name': 'RTX 2000 Ada', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 16}}], 'TotalGpuMemoryInMiB': 16}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,CA,0.46,0.46,CA-MTL-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,CA,0.46,0.46,CA-MTL-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,CA,0.46,0.46,CA-MTL-3,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,CZ,0.46,0.46,EU-CZ-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,SE,0.46,0.46,EU-SE-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-CA-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-CA-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-DE-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-GA-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-GA-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-IL-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-KS-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-KS-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-NC-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-TX-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-TX-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-TX-3,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-TX-4,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
1x_RTX3090_SECURE,RTX3090,1.0,4.0,25.0,US,0.46,0.46,US-WA-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 24}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,CA,0.92,0.92,CA-MTL-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,CA,0.92,0.92,CA-MTL-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,CA,0.92,0.92,CA-MTL-3,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-CA-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-CA-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-DE-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-GA-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-GA-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-IL-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-KS-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-KS-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-NC-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-TX-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-TX-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-TX-3,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-TX-4,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
2x_RTX3090_SECURE,RTX3090,2.0,8.0,50.0,US,0.92,0.92,US-WA-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 48}"
3x_RTX3090_SECURE,RTX3090,3.0,12.0,75.0,CA,1.38,1.38,CA-MTL-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 72}"
3x_RTX3090_SECURE,RTX3090,3.0,12.0,75.0,CA,1.38,1.38,CA-MTL-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 72}"
3x_RTX3090_SECURE,RTX3090,3.0,12.0,75.0,CA,1.38,1.38,CA-MTL-3,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 72}"
4x_RTX3090_SECURE,RTX3090,4.0,16.0,100.0,CA,1.84,1.84,CA-MTL-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 96}"
4x_RTX3090_SECURE,RTX3090,4.0,16.0,100.0,CA,1.84,1.84,CA-MTL-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 96}"
4x_RTX3090_SECURE,RTX3090,4.0,16.0,100.0,CA,1.84,1.84,CA-MTL-3,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 96}"
5x_RTX3090_SECURE,RTX3090,5.0,20.0,125.0,CA,2.3,2.3,CA-MTL-1,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 5, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 120}"
5x_RTX3090_SECURE,RTX3090,5.0,20.0,125.0,CA,2.3,2.3,CA-MTL-2,"{'Gpus': [{'Name': 'RTX 3090', 'Manufacturer': 'Nvidia', 'Count': 5, 'MemoryInfo': {'SizeInMiB': 24}}], 'TotalGpuMemoryInMiB': 120}"
